cycle,tfsm,wac,out_valid,out_ready,pixel_valid,ch_done,ch3_5_en,ch_count,win_valid,phase_clear,mac_start,mac_done,out_ch_sel,rom_grp,psum_valid,psum_och,psum_pass,psum_data
1696,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,-1003734278
1697,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,71531700
1698,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,-1899314680
1699,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,-4856213278
1700,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,125590493
1701,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1702,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1703,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1705,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,38961152
1706,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,-2556751880
1707,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,311563377
1708,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,733976532
1709,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,1631271370
1710,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-177640276
1711,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,594179796
1712,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,1474437132
1713,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,454856366
1714,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,1067747817
1715,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,4066662097
1716,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,1654564276
1717,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,617807556
1718,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,1076574570
1719,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,122626669
1720,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,1152114569
1721,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1722,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1723,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1725,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2927820800
1726,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1125004072
1727,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,-99058085
1728,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,3640062019
1729,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,3457122306
1730,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-798640192
1731,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,-235541773
1732,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,-2056151877
1733,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,898087685
1734,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,1782702656
1735,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,6102952934
1736,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,571618148
1737,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,1017289445
1738,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,1902781112
1739,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,478096105
1740,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,1250955480
1741,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1742,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1743,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1745,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-651919360
1746,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1885228740
1747,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1089143319
1748,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,-2118395890
1749,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,-199423240
1750,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-1642896701
1751,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,1615574509
1752,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,906186635
1753,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,496217395
1754,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,-3740032833
1755,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,-533582395
1756,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,3816270381
1757,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,-1998362856
1758,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,-4032872474
1759,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,-233190418
1760,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,-4479540631
1761,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1762,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1763,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1765,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-2368012288
1766,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,-426859156
1767,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,-3349786768
1768,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,471146041
1769,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,855648866
1770,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-1519334055
1771,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,-777021081
1772,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,2006748695
1773,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,-202602104
1774,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,3413743884
1775,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,6408779519
1776,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,-1578811876
1777,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,2486435379
1778,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,5754705461
1779,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,-372974970
1780,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,1060327504
1781,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1782,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1783,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1785,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1940553728
1786,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,79871784
1787,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,-1605933737
1788,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,1724530195
1789,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,2478615274
1790,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,246711775
1791,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,-2785098592
1792,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,-895249758
1793,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,3051974409
1794,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,-773277281
1795,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,-1050448717
1796,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,2194540402
1797,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,253076566
1798,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,421158053
1799,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,2094653592
1800,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,115829228
1801,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1802,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1803,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1805,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1603764224
1806,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,-968374164
1807,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,2364002657
1808,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,-1589289757
1809,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,-1004681961
1810,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-4058319884
1811,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,-471788649
1812,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,2884570171
1813,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,-747349796
1814,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,-1882357516
1815,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,2263068534
1816,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,331858489
1817,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,-484198064
1818,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,-79857503
1819,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,1862332555
1820,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,2332091572
1821,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1822,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1823,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1825,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5233999872
1826,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,-2043063828
1827,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,-908071566
1828,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,4593015147
1829,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,3420555229
1830,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-165105687
1831,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,1968883908
1832,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,-2627500808
1833,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,-2160661047
1834,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,2549082685
1835,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,2796982544
1836,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,1960301503
1837,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,-1364741820
1838,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,2051343163
1839,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,-1987064073
1840,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,-500083613
1841,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1842,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1843,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1845,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5815271424
1846,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,246542248
1847,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,-566822444
1848,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,1788169645
1849,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,-1076056634
1850,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-786397918
1851,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,-239814185
1852,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,-2141728298
1853,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,-1120644880
1854,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,190217038
1855,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,119245598
1856,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,63012448
1857,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,1764811744
1858,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,-39885680
1859,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,166578891
1860,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,1432078131
1861,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1862,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1863,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1865,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2822766592
1866,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,-59906104
1867,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,701982944
1868,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,1042299713
1869,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,51456581
1870,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-136357368
1871,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,3387198959
1872,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,-2697432413
1873,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,-2093121918
1874,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,1496727404
1875,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,2386501390
1876,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,2484480383
1877,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,-2117690441
1878,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,-1345093491
1879,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,469334595
1880,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,-630949126
1881,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1882,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1883,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1885,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,79101952
1886,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1258998940
1887,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,-3648738407
1888,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,-802265390
1889,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,-173780674
1890,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,63191078
1891,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,2435556168
1892,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,-1882979075
1893,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,277194875
1894,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,1018161491
1895,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,-2047897871
1896,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,-2046567583
1897,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,-849670045
1898,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,907133315
1899,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,380094458
1900,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,-816261817
1901,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1902,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1903,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1905,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-3599171584
1906,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,71348995
1907,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,-218963169
1908,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,-1155452166
1909,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,-974633204
1910,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,-255864393
1911,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,-3190699187
1912,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,-132897909
1913,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,879741973
1914,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,11,0,1,9,0,995776025
1915,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,12,0,1,10,0,-1405272194
1916,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,13,0,1,11,0,33761951
1917,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,14,0,1,12,0,1872113912
1918,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,15,0,1,13,0,-2381608267
1919,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,0,1,15,0,1,14,0,4300979745
1920,CH02_IMG_IN,IDLE,1,1,1,0,0,0,0,0,0,0,0,0,1,15,0,263048292
1921,CH02_IMG_IN,IDLE,1,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0
1922,WAIT_MAC_02,IDLE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1923,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1925,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,597655552
1926,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,-84188069
1927,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,-878780706
1928,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,5,0,1,3,0,-1173733527
1929,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,6,0,1,4,0,2233269861
1930,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,7,0,1,5,0,492999715
1931,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,8,0,1,6,0,-2262333519
1932,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,9,0,1,7,0,-950289189
1933,WAIT_MAC_02,WEIGHT_CAL,1,0,0,0,0,0,0,0,0,0,10,0,1,8,0,1175109480
