# cycle och pass data
6391 6 0 -1478268200
6392 7 0 64973793
6393 8 0 1810885686
6394 9 0 -1192848433
6395 10 0 -3508578097
6396 11 0 -2105872471
6397 12 0 824839575
6398 13 0 -3677528687
6399 14 0 -1149151045
6400 15 0 -1906865577
6405 0 0 2157215744
6406 1 0 -647420908
6407 2 0 -765675041
6408 3 0 -1435274947
6409 4 0 -1081929942
6410 5 0 2074310007
6411 6 0 572410484
6412 7 0 1702791538
6413 8 0 131659938
6414 9 0 -2742266075
6415 10 0 1857668089
6416 11 0 4200044383
6417 12 0 1159296349
6418 13 0 -2496622275
6419 14 0 -4311061688
6420 15 0 -207843249
6425 0 0 5111218176
6426 1 0 -1462872913
6427 2 0 -1769922412
6428 3 0 1526049909
6429 4 0 -630674467
6430 5 0 -1149728648
6431 6 0 -47917788
6432 7 0 287068508
6433 8 0 -3893284668
6434 9 0 -646601888
6435 10 0 752631410
6436 11 0 735600297
6437 12 0 2216687981
6438 13 0 3949019874
6439 14 0 -788829824
6440 15 0 -1747726604
6445 0 0 892469248
6446 1 0 -1666000842
6447 2 0 -291933
6448 3 0 2964109099
6449 4 0 788366816
6450 5 0 -1543696682
6451 6 0 807927503
6452 7 0 -785147003
6453 8 0 -462975964
6454 9 0 802267730
6455 10 0 2437912198
6456 11 0 2212892779
6457 12 0 -385738039
6458 13 0 2700899536
6459 14 0 775358400
6460 15 0 -1570399971
6465 0 0 749371392
6466 1 0 1712831032
6467 2 0 -3011930664
6468 3 0 2094759596
6469 4 0 1145096604
6470 5 0 -3751727479
6471 6 0 690248676
6472 7 0 -1144134852
6473 8 0 -819152611
6474 9 0 1137413790
6475 10 0 1596077503
6476 11 0 -1408989296
6477 12 0 993172829
6478 13 0 3150270076
6479 14 0 1389538603
6480 15 0 -586659572
6485 0 0 1717075968
6486 1 0 1319524196
6487 2 0 44966568
6488 3 0 -397849450
6489 4 0 749401177
6490 5 0 -561707871
6491 6 0 -3578517202
6492 7 0 -1317770682
6493 8 0 3643775194
6494 9 0 2065415104
6495 10 0 -485749
6496 11 0 -3272535088
6497 12 0 230684566
6498 13 0 2923058892
6499 14 0 2485192383
6500 15 0 2986971876
6505 0 0 20709376
6506 1 0 513159626
6507 2 0 748260364
6508 3 0 -3650186906
6509 4 0 -288303819
6510 5 0 -3001599555
6511 6 0 2451476956
6512 7 0 709607240
6513 8 0 -326177637
6514 9 0 1359245695
6515 10 0 -1030339096
6516 11 0 -528933842
6517 12 0 -2126838016
6518 13 0 -3208668389
6519 14 0 -640251946
6520 15 0 -3690919682
6525 0 0 396623872
6526 1 0 3388063081
6527 2 0 -2055195563
6528 3 0 -1070658333
6529 4 0 -2291136235
6530 5 0 1289471293
6531 6 0 -3127120770
6532 7 0 1353751465
6533 8 0 264792637
6534 9 0 1993089111
6535 10 0 -130785568
6536 11 0 -1639121837
6537 12 0 781104550
6538 13 0 397776925
6539 14 0 -953383447
6540 15 0 -242070997
6545 0 0 -2241724416
6546 1 0 -238562497
6547 2 0 -2535396749
6548 3 0 -5193458420
6549 4 0 -397726497
6550 5 0 -264119550
6551 6 0 886061259
6552 7 0 3166383818
6553 8 0 2599051786
6554 9 0 3370297635
6555 10 0 1158410002
6556 11 0 921461999
6557 12 0 1318834028
6558 13 0 -460407023
6559 14 0 -998297793
6560 15 0 -965155133
6565 0 0 2716139520
6566 1 0 1791963410
6567 2 0 -1188898032
6568 3 0 -1632809977
6569 4 0 -3360495866
6570 5 0 1510345773
6571 6 0 -3119184190
6572 7 0 712994279
6573 8 0 599693461
6574 9 0 -1926951617
6575 10 0 -1830734653
6576 11 0 -961704978
6577 12 0 2603595638
6578 13 0 482894342
6579 14 0 849701649
6580 15 0 197293973
6585 0 0 3412066304
6586 1 0 3316615355
6587 2 0 -862954096
6588 3 0 -5248688023
6589 4 0 -1663725468
6590 5 0 -3024135599
6591 6 0 2830149595
6592 7 0 2343734743
6593 8 0 1724565844
6594 9 0 1189603305
6595 10 0 -1578312657
6596 11 0 -554959211
6597 12 0 -1673658493
6598 13 0 -2468556901
6599 14 0 -3077658083
6600 15 0 -4444720153
6605 0 0 -589234176
6606 1 0 520657895
6607 2 0 -1350995756
6608 3 0 1687795929
6609 4 0 -3312007279
6610 5 0 1647151726
6611 6 0 -1595921741
6612 7 0 704229808
6613 8 0 -806789999
6614 9 0 1809512669
6615 10 0 -3333835756
6616 11 0 -2633245070
6617 12 0 -364323290
6618 13 0 -1216893646
6619 14 0 -3389806357
6620 15 0 554018763
6625 0 0 -4594630656
6626 1 0 164778934
6627 2 0 -1304392617
6628 3 0 -1614305393
6629 4 0 1517785870
6630 5 0 -360350650
6631 6 0 3380974451
6632 7 0 3583635133
6633 8 0 5083892611
6634 9 0 764798794
6635 10 0 -2705284922
6636 11 0 -1899143477
6637 12 0 -1372894281
6638 13 0 -924169995
6639 14 0 -823117763
6640 15 0 -340496110
6645 0 0 -1759936512
6646 1 0 2794889383
6647 2 0 -2413544720
6648 3 0 1761223537
6649 4 0 2275358199
6650 5 0 -219922598
6651 6 0 -1941709847
6652 7 0 207262635
6653 8 0 4286018046
6654 9 0 1021876931
6655 10 0 410553549
6656 11 0 1998471767
6657 12 0 1515267947
6658 13 0 -1810155273
6659 14 0 1899555406
6660 15 0 4072806970
6665 0 0 -1425768448
6666 1 0 -668705138
6667 2 0 467726735
6668 3 0 -817695957
6669 4 0 -181166597
6670 5 0 -1386088457
6671 6 0 2438434610
6672 7 0 1167064501
6673 8 0 -228762502
6674 9 0 -68272608
6675 10 0 1164137988
6676 11 0 488698360
6677 12 0 -2256450007
6678 13 0 -2263186258
6679 14 0 -2044997114
6680 15 0 2811328485
6685 0 0 -2136178688
6686 1 0 197847756
6687 2 0 3188357274
6688 3 0 494586878
6689 4 0 1500320067
6690 5 0 1171819698
6691 6 0 3207825817
6692 7 0 -38107157
6693 8 0 -898978462
6694 9 0 154989544
6695 10 0 257592289
6696 11 0 2149396800
6697 12 0 -2873018719
6698 13 0 352694049
6699 14 0 505414476
6700 15 0 -1083739211
6705 0 0 -2267283456
6706 1 0 1411915980
6707 2 0 -2963777267
6708 3 0 -749632226
6709 4 0 -281366436
6710 5 0 1440374365
6711 6 0 -360923193
6712 7 0 -1556292128
6713 8 0 648936917
6714 9 0 701703627
6715 10 0 -394425765
6716 11 0 371278004
6717 12 0 665013258
6718 13 0 1046483754
6719 14 0 386905765
6720 15 0 1365355279
6725 0 0 -2641264640
6726 1 0 -518294920
6727 2 0 -1721301415
6728 3 0 -132853659
6729 4 0 -1271445440
6730 5 0 -194212945
6731 6 0 1315184124
6732 7 0 -293010058
6733 8 0 1462802605
6734 9 0 2296547077
6735 10 0 -2072994255
6736 11 0 -3610660054
6737 12 0 -1179269399
6738 13 0 -384623189
6739 14 0 -1802098653
6740 15 0 237456045
6745 0 0 1149272064
6746 1 0 2050723054
6747 2 0 2503555099
6748 3 0 -3096331697
6749 4 0 -162814041
6750 5 0 843631061
6751 6 0 -4965093724
6752 7 0 445811197
6753 8 0 2201697159
6754 9 0 -784714117
6755 10 0 295327812
6756 11 0 -828583555
6757 12 0 1627762339
6758 13 0 842380163
6759 14 0 2282311219
6760 15 0 -914861254
6765 0 0 -1066041344
6766 1 0 530557415
6767 2 0 1654543857
6768 3 0 -1011550905
6769 4 0 -684577440
6770 5 0 1529745009
6771 6 0 -2131056785
6772 7 0 217861938
6773 8 0 635263522
6774 9 0 881452425
6775 10 0 1527818516
6776 11 0 993953040
6777 12 0 -1828171220
6778 13 0 -1145273490
6779 14 0 2443590186
6780 15 0 1614988146
6785 0 0 2373910528
6786 1 0 -2511996546
6787 2 0 104537500
6788 3 0 -1073961945
6789 4 0 259212119
6790 5 0 -1360821177
6791 6 0 3035310432
6792 7 0 126003574
6793 8 0 -272811464
6794 9 0 -1230318782
6795 10 0 -2829816767
6796 11 0 -3669320705
6797 12 0 -1715807088
6798 13 0 1271999304
6799 14 0 -3986497936
6800 15 0 -1065333228
6807 0 0 3023699968
6808 1 0 517189789
6809 2 0 847820610
6810 3 0 466019946
6811 4 0 -16983153
6812 5 0 109948250
6813 6 0 2315241843
6814 7 0 -1816818092
6815 8 0 -1318171171
6816 9 0 397354504
6817 10 0 -26423754
6818 11 0 -2257779639
6819 12 0 -1298771531
6820 13 0 675216620
6821 14 0 -882712938
6822 15 0 -1105039721
6827 0 0 -4694343680
6828 1 0 654249142
6829 2 0 -404521396
6830 3 0 997111370
6831 4 0 676560704
6832 5 0 1396070429
6833 6 0 -135516343
6834 7 0 -914628074
6835 8 0 580534946
6836 9 0 344185808
6837 10 0 -1100758675
6838 11 0 643656067
6839 12 0 255161048
6840 13 0 -3179164189
6841 14 0 210412327
6842 15 0 -1032605601
6847 0 0 -3479863296
6848 1 0 -116603947
6849 2 0 -2053411530
6850 3 0 -2014833438
6851 4 0 407937606
6852 5 0 73827183
6853 6 0 -1001362186
6854 7 0 747496124
6855 8 0 1329993014
6856 9 0 -1174912940
6857 10 0 719074982
6858 11 0 1140263349
6859 12 0 1841768233
6860 13 0 859642607
6861 14 0 1396676140
6862 15 0 286357440
6867 0 0 -2271346688
6868 1 0 -2012964423
6869 2 0 1144978964
6870 3 0 2081025140
6871 4 0 968039037
6872 5 0 797711435
6873 6 0 736342317
6874 7 0 -1845883228
6875 8 0 -1207098580
6876 9 0 1122622603
6877 10 0 3037082074
6878 11 0 1188322490
6879 12 0 153006094
6880 13 0 2074278432
6881 14 0 4094345895
6882 15 0 3828493278
6887 0 0 3359637504
6888 1 0 -1140038520
6889 2 0 46546861
6890 3 0 -2180867027
6891 4 0 443827072
6892 5 0 -1844227727
6893 6 0 625439732
6894 7 0 -4332937613
6895 8 0 -1897986496
6896 9 0 835403372
6897 10 0 -483152747
6898 11 0 -2510283230
6899 12 0 -758042169
6900 13 0 995030700
6901 14 0 2165416109
6902 15 0 -2896823163
6907 0 0 3341713408
6908 1 0 2047581859
6909 2 0 -1147688350
6910 3 0 -708351184
6911 4 0 -2611740898
6912 5 0 2161102679
6913 6 0 -1365368900
6914 7 0 -958557105
6915 8 0 -843781887
6916 9 0 -3470764139
6917 10 0 -2908746405
6918 11 0 -523852326
6919 12 0 138654435
6920 13 0 -2066908086
6921 14 0 -543015323
6922 15 0 -656415295
6927 0 0 2029092864
6928 1 0 1452025087
6929 2 0 -3251584404
6930 3 0 -3027774638
6931 4 0 -908410050
6932 5 0 -1139119217
6933 6 0 3042343356
6934 7 0 -638675784
6935 8 0 32685492
6936 9 0 5121103215
6937 10 0 -3391684861
6938 11 0 -637910050
6939 12 0 -153432717
6940 13 0 -1120826484
6941 14 0 -1292836323
6942 15 0 -2143043505
6947 0 0 1022853120
6948 1 0 4510657012
6949 2 0 -1634805448
6950 3 0 862222090
6951 4 0 -1860775640
6952 5 0 1712773366
6953 6 0 -1512366015
6954 7 0 -503133486
6955 8 0 3210488408
6956 9 0 687133353
6957 10 0 -1470730310
6958 11 0 -1363040066
6959 12 0 1148366032
6960 13 0 -58057410
6961 14 0 -2295920120
6962 15 0 2409399578
6967 0 0 4457136128
6968 1 0 1933554694
6969 2 0 2130183768
6970 3 0 -2723827834
6971 4 0 170902774
6972 5 0 -1570379916
6973 6 0 -2262164132
6974 7 0 -532002063
6975 8 0 3663112748
6976 9 0 -94425954
6977 10 0 -3819830043
6978 11 0 -3115123428
6979 12 0 -1099358354
6980 13 0 -2192697513
6981 14 0 -761220140
6982 15 0 -1573389553
6987 0 0 2784722944
6988 1 0 1576717448
6989 2 0 2780668838
6990 3 0 -785591762
6991 4 0 -804629422
6992 5 0 -347593220
6993 6 0 262624165
6994 7 0 570261506
6995 8 0 2505697168
6996 9 0 680465398
6997 10 0 436252641
6998 11 0 -2598638840
6999 12 0 -2734057962
7000 13 0 -3219698930
7001 14 0 -3211915548
7002 15 0 39376266
7007 0 0 -177635328
7008 1 0 974307126
7009 2 0 2043456738
7010 3 0 -1579616717
7011 4 0 -382186453
7012 5 0 476953183
7013 6 0 567370398
7014 7 0 1118003369
7015 8 0 -1164028605
7016 9 0 -1717294433
7017 10 0 -1022098209
7018 11 0 -332391180
7019 12 0 -136536574
7020 13 0 -1734867563
7021 14 0 -1543855204
7022 15 0 -2522341933
7027 0 0 -3957817344
7028 1 0 191472645
7029 2 0 -4305566733
7030 3 0 -282140598
7031 4 0 496213623
7032 5 0 -261295245
7033 6 0 -432293039
7034 7 0 960735319
7035 8 0 1391056430
7036 9 0 4624718603
7037 10 0 1779964072
7038 11 0 -2453597906
7039 12 0 2473867908
7040 13 0 2032394188
7041 14 0 -774554661
7042 15 0 -1497956358
7047 0 0 -365953024
7048 1 0 2351202764
7049 2 0 -631454006
7050 3 0 -2763698173
7051 4 0 -2022449990
7052 5 0 19168911
7053 6 0 -3616906900
7054 7 0 -183524767
7055 8 0 1993046549
7056 9 0 -1448521076
7057 10 0 -3054541122
7058 11 0 -2414861466
7059 12 0 472764084
7060 13 0 -2392954773
7061 14 0 -383063665
7062 15 0 1728497492
7067 0 0 1703575552
7068 1 0 -1186970411
7069 2 0 3137760201
7070 3 0 -845886821
7071 4 0 1438977644
7072 5 0 -2040381596
7073 6 0 3164032149
7074 7 0 1504990194
7075 8 0 2508649582
7076 9 0 -443225289
7077 10 0 -3553704389
7078 11 0 -3368403981
7079 12 0 -2027390508
7080 13 0 -2098153543
7081 14 0 -2285868046
7082 15 0 -1543815102
7087 0 0 1736900608
7088 1 0 1289749396
7089 2 0 1974784414
7090 3 0 -1304953457
7091 4 0 -922108353
7092 5 0 1764564488
7093 6 0 -1522842447
7094 7 0 2217094977
7095 8 0 639170659
7096 9 0 -3229120765
7097 10 0 -300345518
7098 11 0 156516201
7099 12 0 982418468
7100 13 0 -2757097292
7101 14 0 -2778434441
7102 15 0 260771258
7107 0 0 -2274459648
7108 1 0 -1882915333
7109 2 0 724646639
7110 3 0 1101902829
7111 4 0 -188369490
7112 5 0 550491700
7113 6 0 2417334717
7114 7 0 398211537
7115 8 0 -2528983138
7116 9 0 1664017395
7117 10 0 -747218327
7118 11 0 -630545256
7119 12 0 -73214492
7120 13 0 775053793
7121 14 0 -1967993198
7122 15 0 -1435726437
7127 0 0 47480832
7128 1 0 984611848
7129 2 0 1154763125
7130 3 0 2512234466
7131 4 0 679914878
7132 5 0 1014578802
7133 6 0 -2571216998
7134 7 0 -808577673
7135 8 0 1616863477
7136 9 0 621845570
7137 10 0 1056120910
7138 11 0 -2213002452
7139 12 0 1306896666
7140 13 0 1479221744
7141 14 0 443177312
7142 15 0 1886601326
7147 0 0 -1016594432
7148 1 0 -2238046644
7149 2 0 3744726075
7150 3 0 -2176663119
7151 4 0 635752748
7152 5 0 462958623
7153 6 0 303523174
7154 7 0 -545785986
7155 8 0 -238340364
7156 9 0 -1924306524
7157 10 0 605054649
7158 11 0 -305081341
7159 12 0 802522779
7160 13 0 -2237387051
7161 14 0 258888939
7162 15 0 839564379
7167 0 0 -794263552
7168 1 0 626908070
7169 2 0 -250123309
7170 3 0 699431786
7171 4 0 543953165
7172 5 0 532358123
7173 6 0 3336071269
7174 7 0 620317458
7175 8 0 227764429
7176 9 0 -4282524943
7177 10 0 -1903758679
7178 11 0 1824368701
7179 12 0 -2141181285
7180 13 0 -1733580015
7181 14 0 -1798716901
7182 15 0 -4214203483
7187 0 0 1637646336
7188 1 0 855489575
7189 2 0 -2496159883
7190 3 0 2990264928
7191 4 0 2462871057
7192 5 0 -1042006630
7193 6 0 -2381751631
7194 7 0 -1093302082
7195 8 0 2829855899
7196 9 0 778214059
7197 10 0 2460053089
7198 11 0 -1536271149
7199 12 0 1896701407
7200 13 0 3312308818
7201 14 0 -675602483
7202 15 0 2801262462
7207 0 0 3476553728
7208 1 0 836090406
7209 2 0 1353320396
7210 3 0 185928898
7211 4 0 176456825
7212 5 0 -2720766722
7213 6 0 -1592617335
7214 7 0 -1557681182
7215 8 0 -127052192
7216 9 0 230023521
7217 10 0 199628221
7218 11 0 -1657140693
7219 12 0 658467113
7220 13 0 -749455597
7221 14 0 -773796279
7222 15 0 -832614869
7227 0 0 2541551616
7228 1 0 519722161
7229 2 0 1014307840
7230 3 0 806024807
7231 4 0 -43064223
7232 5 0 -1098950189
7233 6 0 598491523
7234 7 0 -1325710
7235 8 0 -1102930471
7236 9 0 1082903393
7237 10 0 -300612999
7238 11 0 -1752984303
7239 12 0 -4948480323
7240 13 0 -813457519
7241 14 0 -3753082958
7242 15 0 -1854689340
7247 0 0 -1940619264
7248 1 0 -3747169229
7249 2 0 1819765174
7250 3 0 -810316873
7251 4 0 -400993141
7252 5 0 -15681295
7253 6 0 -647315659
7254 7 0 3246629324
7255 8 0 368633447
7256 9 0 1531281752
7257 10 0 -2234945858
7258 11 0 -4709934621
7259 12 0 342277043
7260 13 0 2332480819
7261 14 0 -224087716
7262 15 0 2892041147
7267 0 0 -168198144
7268 1 0 -1971343751
7269 2 0 1379817854
7270 3 0 1574229276
7271 4 0 2382930511
7272 5 0 1186152166
7273 6 0 -979244725
7274 7 0 1706825977
7275 8 0 2149842601
7276 9 0 681736554
7277 10 0 2167120921
7278 11 0 1810136087
7279 12 0 1703028059
7280 13 0 -1474218188
7281 14 0 435142604
7282 15 0 983047581
7289 0 0 1438679040
7290 1 0 630659777
7291 2 0 1701162467
7292 3 0 2904641586
7293 4 0 1407661583
7294 5 0 -63062234
7295 6 0 1871584107
7296 7 0 223005186
7297 8 0 -219049551
7298 9 0 -1456996874
7299 10 0 216338713
7300 11 0 -440315036
7301 12 0 -1561920100
7302 13 0 -810310260
7303 14 0 -2620828028
7304 15 0 399944077
7309 0 0 -2657452032
7310 1 0 782547738
7311 2 0 1631341035
7312 3 0 -374776321
7313 4 0 -279685861
7314 5 0 789985895
7315 6 0 1099543492
7316 7 0 1420446242
7317 8 0 475103000
7318 9 0 -337726609
7319 10 0 1714549
7320 11 0 -178700988
7321 12 0 -2032744818
7322 13 0 -712141022
7323 14 0 -2459311990
7324 15 0 289898414
7329 0 0 -1979547648
7330 1 0 -462823272
7331 2 0 1216334383
7332 3 0 551748816
7333 4 0 -254517746
7334 5 0 3528227658
7335 6 0 -964596403
7336 7 0 -411677724
7337 8 0 942753417
7338 9 0 -2248232337
7339 10 0 -893615776
7340 11 0 1077100639
7341 12 0 -1185861801
7342 13 0 1393991678
7343 14 0 702001527
7344 15 0 1592277484
7349 0 0 -105971712
7350 1 0 -615389692
7351 2 0 -1601450918
7352 3 0 -1771131064
7353 4 0 -1234513442
7354 5 0 -721786841
7355 6 0 562833111
7356 7 0 -544656832
7357 8 0 -352759613
7358 9 0 1604999971
7359 10 0 18470326
7360 11 0 -805274805
7361 12 0 947386908
7362 13 0 2727215963
7363 14 0 710470936
7364 15 0 1793452317
7369 0 0 3344465920
7370 1 0 2071754224
7371 2 0 -1232777018
7372 3 0 4874416442
7373 4 0 1065551308
7374 5 0 105355224
7375 6 0 -3203743774
7376 7 0 -4061038951
7377 8 0 1146063288
7378 9 0 2976817633
7379 10 0 1687944884
7380 11 0 680732142
7381 12 0 144496861
7382 13 0 2974735927
7383 14 0 2089599320
7384 15 0 187825972
7389 0 0 3873374208
7390 1 0 2207774701
7391 2 0 252615245
7392 3 0 -2594279763
7393 4 0 375706295
7394 5 0 -3276525658
7395 6 0 -1075794882
7396 7 0 -3088883759
7397 8 0 369259760
7398 9 0 1802522634
7399 10 0 3810525978
7400 11 0 -93583813
7401 12 0 -274007760
7402 13 0 114990969
7403 14 0 746706246
7404 15 0 300559454
7409 0 0 2840985600
7410 1 0 2880363506
7411 2 0 2704915241
7412 3 0 3737556797
7413 4 0 2376173685
7414 5 0 260683716
7415 6 0 490015932
7416 7 0 -3976232987
7417 8 0 1059271861
7418 9 0 93936436
7419 10 0 65832730
7420 11 0 -980483208
7421 12 0 -739852612
7422 13 0 -273558442
7423 14 0 491837142
7424 15 0 -1124395049
7429 0 0 -262897664
7430 1 0 2147676250
7431 2 0 -585035243
7432 3 0 -2495434904
7433 4 0 1258918164
7434 5 0 -3617948512
7435 6 0 -2247493929
7436 7 0 739899091
7437 8 0 1334691715
7438 9 0 431460657
7439 10 0 -1310383612
7440 11 0 -3684579168
7441 12 0 22023184
7442 13 0 -4674284564
7443 14 0 -2801884565
7444 15 0 -3437248509
7449 0 0 1158938624
7450 1 0 -2600287271
7451 2 0 -977674152
7452 3 0 -911452977
7453 4 0 1119893629
7454 5 0 998953755
7455 6 0 -132587672
7456 7 0 3018119701
7457 8 0 3020446294
7458 9 0 -104190099
7459 10 0 2751534962
7460 11 0 1173431809
7461 12 0 253676297
7462 13 0 434498841
7463 14 0 -4053164138
7464 15 0 340499414
7469 0 0 731873280
7470 1 0 -3050312248
7471 2 0 -807778059
7472 3 0 1633667260
7473 4 0 210288343
7474 5 0 -2207123243
7475 6 0 2893950065
7476 7 0 1123390942
7477 8 0 -2205293346
7478 9 0 621409815
7479 10 0 1407998223
7480 11 0 -590793804
7481 12 0 325099387
7482 13 0 138539409
7483 14 0 -319168132
7484 15 0 976121311
7489 0 0 -615677952
7490 1 0 -771581709
7491 2 0 -113768815
7492 3 0 626723533
7493 4 0 1417798154
7494 5 0 -708128845
7495 6 0 3318491225
7496 7 0 2381237341
7497 8 0 1239056925
7498 9 0 -1419765337
7499 10 0 1016833165
7500 11 0 1554237487
7501 12 0 -2325494733
7502 13 0 -251937655
7503 14 0 -1432515297
7504 15 0 -2412370213
7509 0 0 -3472162816
7510 1 0 899169340
7511 2 0 -2595149089
7512 3 0 -402906804
7513 4 0 -529352534
7514 5 0 -732600909
7515 6 0 -268482690
7516 7 0 980414435
7517 8 0 12993888
7518 9 0 3709725872
7519 10 0 32865174
7520 11 0 -4036073308
7521 12 0 1210952045
7522 13 0 1696122777
7523 14 0 1992088212
7524 15 0 159317466
7529 0 0 -2370994176
7530 1 0 -1515531205
7531 2 0 295982884
7532 3 0 -750679660
7533 4 0 615470838
7534 5 0 1228419968
7535 6 0 -3707274088
7536 7 0 264524310
7537 8 0 2161762599
7538 9 0 1877226070
7539 10 0 -314399210
7540 11 0 -1397299549
7541 12 0 622758144
7542 13 0 -1217261742
7543 14 0 -698522915
7544 15 0 1758874354
7549 0 0 613023744
7550 1 0 -2690653821
7551 2 0 44657899
7552 3 0 -2311571903
7553 4 0 -368255305
7554 5 0 -1402732158
7555 6 0 195667142
7556 7 0 3435015175
7557 8 0 3118140797
7558 9 0 281416515
7559 10 0 449302564
7560 11 0 -1151281523
7561 12 0 -970037476
7562 13 0 -85624941
7563 14 0 1803718115
7564 15 0 -1823639972
7569 0 0 -1220837376
7570 1 0 -395028676
7571 2 0 -1479738878
7572 3 0 1398256067
7573 4 0 852410053
7574 5 0 -1361246476
7575 6 0 582547261
7576 7 0 1445993994
7577 8 0 -1463710833
7578 9 0 253738848
7579 10 0 3903971889
7580 11 0 599232702
7581 12 0 -2047739676
7582 13 0 -2601923873
7583 14 0 -173114956
7584 15 0 667906738
7589 0 0 -2795438080
7590 1 0 -2240178557
7591 2 0 -68749374
7592 3 0 -1820836405
7593 4 0 650612194
7594 5 0 467091310
7595 6 0 1188090724
7596 7 0 3413143148
7597 8 0 472836366
7598 9 0 -2647794882
7599 10 0 -1750310468
7600 11 0 2028666226
7601 12 0 543964110
7602 13 0 -707961893
7603 14 0 746048199
7604 15 0 -1866774144
7609 0 0 -2251816960
7610 1 0 -37387745
7611 2 0 -1526584719
7612 3 0 1003941717
7613 4 0 -837181334
7614 5 0 1517271717
7615 6 0 336368757
7616 7 0 927949333
7617 8 0 -965058423
7618 9 0 -401394847
7619 10 0 201075800
7620 11 0 1232184478
7621 12 0 1528487734
7622 13 0 1508259834
7623 14 0 1048407985
7624 15 0 4139870467
7629 0 0 -621936640
7630 1 0 -3641014623
7631 2 0 2087551657
7632 3 0 1134913622
7633 4 0 -242138177
7634 5 0 -1177025004
7635 6 0 -181246449
7636 7 0 511787472
7637 8 0 -1447954232
7638 9 0 516369669
7639 10 0 -1619969064
7640 11 0 -1023045836
7641 12 0 -1757650328
7642 13 0 910397620
7643 14 0 16051349
7644 15 0 -1111231842
7649 0 0 462651392
7650 1 0 -2841103922
7651 2 0 643627456
7652 3 0 1503528556
7653 4 0 -17133479
7654 5 0 1560989297
7655 6 0 -19400158
7656 7 0 -360438379
7657 8 0 -727249385
7658 9 0 -446960599
7659 10 0 976746565
7660 11 0 -1815843425
7661 12 0 -1341642594
7662 13 0 3114409127
7663 14 0 451443266
7664 15 0 1448846613
7669 0 0 3513057280
7670 1 0 1140124330
7671 2 0 1195376718
7672 3 0 2502420931
7673 4 0 1542292383
7674 5 0 -697071714
7675 6 0 -1368442142
7676 7 0 -2372996496
7677 8 0 868225596
7678 9 0 3120349100
7679 10 0 -1403719582
7680 11 0 -3887058571
7681 12 0 179609067
7682 13 0 -193350096
7683 14 0 2054796909
7684 15 0 2080724501
7689 0 0 5958959104
7690 1 0 1150615260
7691 2 0 599861783
7692 3 0 -2869380059
7693 4 0 -1510242546
7694 5 0 -363541742
7695 6 0 -2300722687
7696 7 0 -1020075069
7697 8 0 2448801775
7698 9 0 -635297144
7699 10 0 -2001254501
7700 11 0 -1177025526
7701 12 0 -2264046157
7702 13 0 -5355104852
