cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,cal_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
108,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,6,1030,0,3919,2,6,0,,,,,IDLE,0,0,0,0,1,1,0,0,3,14,1352976,-3995801,0,ACCUM_G0,3,14,0,,,,0,0,0,0,1,,,,,,0
109,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,1,0,0,0,4,IDLE,0,0,0,0,0,1,0,0,3,15,2595760,-26860112,0,ACCUM_G0,3,15,0,,,,0,0,0,0,1,,,,,,0
110,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,4,0,0,,,,0,0,0,0,1,,,,,,0
111,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,4,0,0,,,,0,0,0,0,1,,,,,,0
112,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,4,0,0,,,,0,0,0,0,1,,,,,,0
113,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,4,0,0,,,,0,0,0,0,1,,,,,,0
114,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,4,0,5134000,-6672361,-1524491,ACCUM_G0,4,0,0,,,,0,0,0,0,1,,,,,,0
115,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,4,1,498133,-8929110,-4671448,ACCUM_G0,4,1,0,,,,0,0,0,0,1,,,,,,0
116,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,4,2,6237977,-42837713,17623743,ACCUM_G0,4,2,0,,,,0,0,0,0,1,,,,,,0
117,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,4,3,1461077,-16644929,-36783734,ACCUM_G0,4,3,0,,,,0,0,0,0,1,,,,,,0
118,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,4,4,7772682,769713,22855608,ACCUM_G0,4,4,0,,,,0,0,0,0,1,,,,,,0
119,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,4,5,5205995,-79189483,-6297833,ACCUM_G0,4,5,0,,,,0,0,0,0,1,,,,,,0
120,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,4,6,-17893414,27404796,-11561050,ACCUM_G0,4,6,0,,,,0,0,0,0,1,,,,,,0
121,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,4,7,-498822,-3680878,23145614,ACCUM_G0,4,7,0,,,,0,0,0,0,1,,,,,,0
122,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,4,8,17798693,-14697570,3719131,ACCUM_G0,4,8,0,,,,0,0,0,0,1,,,,,,0
123,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,4,9,-1803277,-24708158,4350090,ACCUM_G0,4,9,0,,,,0,0,0,0,1,,,,,,0
124,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,4,10,4866533,-48439433,-1508815,ACCUM_G0,4,10,0,,,,0,0,0,0,1,,,,,,0
125,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,4,11,584550,19980509,15809246,ACCUM_G0,4,11,0,,,,0,0,0,0,1,,,,,,0
126,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,4,12,-975717,-8102561,-5204432,ACCUM_G0,4,12,0,,,,0,0,0,0,1,,,,,,0
127,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,2832,0,7108,2,7,0,,,,,IDLE,0,0,0,1,1,1,0,0,4,13,12791760,-656680,-9738715,ACCUM_G0,4,13,0,,,,0,0,0,0,1,,,,,,0
128,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,7,2832,0,7108,2,7,0,,,,,IDLE,0,0,0,0,1,1,0,0,4,14,796230,-3651886,4879155,ACCUM_G0,4,14,0,,,,0,0,0,0,1,,,,,,0
129,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,1,0,0,0,5,IDLE,0,0,0,0,0,1,0,0,4,15,4452877,-25287540,-45178232,ACCUM_G0,4,15,0,,,,0,0,0,0,1,,,,,,0
130,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,5,0,0,,,,0,0,0,0,1,,,,,,0
131,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,5,0,0,,,,0,0,0,0,1,,,,,,0
132,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,5,0,0,,,,0,0,0,0,1,,,,,,0
133,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,5,0,0,,,,0,0,0,0,1,,,,,,0
134,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,5,0,7354894,1702112,-7327692,ACCUM_G0,5,0,0,,,,0,0,0,0,1,,,,,,0
135,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,5,1,2772249,-6749130,-12126887,ACCUM_G0,5,1,0,,,,0,0,0,0,1,,,,,,0
136,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,5,2,15782746,-33520112,30199756,ACCUM_G0,5,2,0,,,,0,0,0,0,1,,,,,,0
137,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,5,3,-4912686,-15838291,-41906930,ACCUM_G0,5,3,0,,,,0,0,0,0,1,,,,,,0
138,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,5,4,1886816,11395421,73162708,ACCUM_G0,5,4,0,,,,0,0,0,0,1,,,,,,0
139,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,5,5,12370396,-49013141,-27908215,ACCUM_G0,5,5,0,,,,0,0,0,0,1,,,,,,0
140,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,5,6,-37292327,16783875,-45671625,ACCUM_G0,5,6,0,,,,0,0,0,0,1,,,,,,0
141,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,5,7,2628787,-1856248,30879156,ACCUM_G0,5,7,0,,,,0,0,0,0,1,,,,,,0
142,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,5,8,35141475,-11213092,162181,ACCUM_G0,5,8,0,,,,0,0,0,0,1,,,,,,0
143,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,5,9,-7386147,-18856468,25053444,ACCUM_G0,5,9,0,,,,0,0,0,0,1,,,,,,0
144,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,5,10,12878783,-32666999,-26369902,ACCUM_G0,5,10,0,,,,0,0,0,0,1,,,,,,0
145,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,5,11,-3737086,14285023,34722160,ACCUM_G0,5,11,0,,,,0,0,0,0,1,,,,,,0
146,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,5,12,-5431684,-17457943,-35254085,ACCUM_G0,5,12,0,,,,0,0,0,0,1,,,,,,0
147,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,2678,2257,7047,2,8,0,,,,,IDLE,0,0,0,1,1,1,0,0,5,13,26196378,-13921288,-1674209,ACCUM_G0,5,13,0,,,,0,0,0,0,1,,,,,,0
148,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,8,2678,2257,7047,2,8,0,,,,,IDLE,0,0,0,0,1,1,0,0,5,14,2016180,-555691,738258,ACCUM_G0,5,14,0,,,,0,0,0,0,1,,,,,,0
149,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,1,0,0,0,6,IDLE,0,0,0,0,0,1,0,0,5,15,9809606,-22158910,-100912358,ACCUM_G0,5,15,0,,,,0,0,0,0,1,,,,,,0
150,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
151,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
152,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
153,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
154,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,6,0,2514244,517082,-19042499,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
155,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,6,1,2219861,-2440436,-23916823,ACCUM_G0,6,1,0,,,,0,0,0,0,1,,,,,,0
156,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,6,2,16854099,138373,29033884,ACCUM_G0,6,2,0,,,,0,0,0,0,1,,,,,,0
157,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,6,3,-2117255,6112476,6589905,ACCUM_G0,6,3,0,,,,0,0,0,0,1,,,,,,0
158,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,6,4,3468193,17065164,120246180,ACCUM_G0,6,4,0,,,,0,0,0,0,1,,,,,,0
159,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,6,5,19938033,-36100982,-74143223,ACCUM_G0,6,5,0,,,,0,0,0,0,1,,,,,,0
160,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,6,6,-60133305,4758394,-75489566,ACCUM_G0,6,6,0,,,,0,0,0,0,1,,,,,,0
161,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,6,7,-688789,-2437021,-28265451,ACCUM_G0,6,7,0,,,,0,0,0,0,1,,,,,,0
162,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,6,8,38722237,-15516005,-8531882,ACCUM_G0,6,8,0,,,,0,0,0,0,1,,,,,,0
163,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,6,9,-6947348,-24178730,54781206,ACCUM_G0,6,9,0,,,,0,0,0,0,1,,,,,,0
164,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,6,10,20716160,-9364085,-65548086,ACCUM_G0,6,10,0,,,,0,0,0,0,1,,,,,,0
165,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,6,11,-1767770,5536384,53244155,ACCUM_G0,6,11,0,,,,0,0,0,0,1,,,,,,0
166,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,6,12,-11039750,5507092,-79141405,ACCUM_G0,6,12,0,,,,0,0,0,0,1,,,,,,0
167,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,1416,2003,2974,2,9,0,,,,,IDLE,0,0,0,1,1,1,0,0,6,13,34896522,-24084394,17858085,ACCUM_G0,6,13,0,,,,0,0,0,0,1,,,,,,0
168,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,9,1416,2003,2974,2,9,0,,,,,IDLE,0,0,0,0,1,1,0,0,6,14,3171519,-3316751,-10857738,ACCUM_G0,6,14,0,,,,0,0,0,0,1,,,,,,0
169,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,1,0,0,0,7,IDLE,0,0,0,0,0,1,0,0,6,15,9623520,-3521279,-91855529,ACCUM_G0,6,15,0,,,,0,0,0,0,1,,,,,,0
170,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,1,,,,,,0
171,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,1,,,,,,0
172,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,1,,,,,,0
173,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,1,,,,,,0
174,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,7,0,-11172830,-13540593,-41658417,ACCUM_G0,7,0,0,,,,0,0,0,0,1,,,,,,0
175,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,7,1,7556,-6163651,-29140845,ACCUM_G0,7,1,0,,,,0,0,0,0,1,,,,,,0
176,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,7,2,14387090,-141552,24465530,ACCUM_G0,7,2,0,,,,0,0,0,0,1,,,,,,0
177,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,7,3,16500,15229684,59057048,ACCUM_G0,7,3,0,,,,0,0,0,0,1,,,,,,0
178,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,7,4,-11213282,12441717,104777023,ACCUM_G0,7,4,0,,,,0,0,0,0,1,,,,,,0
179,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,7,5,26677004,-48373779,-87854885,ACCUM_G0,7,5,0,,,,0,0,0,0,1,,,,,,0
180,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,7,6,-61357502,9224054,-108434967,ACCUM_G0,7,6,0,,,,0,0,0,0,1,,,,,,0
181,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,7,7,-2768078,4146021,-67253158,ACCUM_G0,7,7,0,,,,0,0,0,0,1,,,,,,0
182,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,7,8,18458372,-21665139,-11318008,ACCUM_G0,7,8,0,,,,0,0,0,0,1,,,,,,0
183,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,7,9,-4217056,-21847279,58624411,ACCUM_G0,7,9,0,,,,0,0,0,0,1,,,,,,0
184,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,7,10,15783932,-19204056,-79408514,ACCUM_G0,7,10,0,,,,0,0,0,0,1,,,,,,0
185,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,7,11,5485200,3801356,55202289,ACCUM_G0,7,11,0,,,,0,0,0,0,1,,,,,,0
186,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,7,12,-26625640,17210994,-110920170,ACCUM_G0,7,12,0,,,,0,0,0,0,1,,,,,,0
187,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,1681,143,2,10,0,,,,,IDLE,0,0,0,1,1,1,0,0,7,13,41049448,-4916973,35131107,ACCUM_G0,7,13,0,,,,0,0,0,0,1,,,,,,0
188,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,10,0,1681,143,2,10,0,,,,,IDLE,0,0,0,0,1,1,0,0,7,14,1523058,-5125820,-17381782,ACCUM_G0,7,14,0,,,,0,0,0,0,1,,,,,,0
189,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,1,0,0,0,8,IDLE,0,0,0,0,0,1,0,0,7,15,10365608,4608347,-18560936,ACCUM_G0,7,15,0,,,,0,0,0,0,1,,,,,,0
190,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,1,,,,,,0
191,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,1,,,,,,0
192,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,1,,,,,,0
193,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,1,,,,,,0
194,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,8,0,-14916124,-12255179,-40139548,ACCUM_G0,8,0,0,,,,0,0,0,0,1,,,,,,0
195,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,8,1,-1614550,-7410024,-22547941,ACCUM_G0,8,1,0,,,,0,0,0,0,1,,,,,,0
196,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,8,2,8413320,-24283207,17440738,ACCUM_G0,8,2,0,,,,0,0,0,0,1,,,,,,0
197,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,8,3,-1218762,-2775921,55719439,ACCUM_G0,8,3,0,,,,0,0,0,0,1,,,,,,0
198,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,8,4,-18243942,2424493,54151545,ACCUM_G0,8,4,0,,,,0,0,0,0,1,,,,,,0
199,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,8,5,19745340,-72234423,-61840111,ACCUM_G0,8,5,0,,,,0,0,0,0,1,,,,,,0
200,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,8,6,-37073716,19574735,-86392936,ACCUM_G0,8,6,0,,,,0,0,0,0,1,,,,,,0
201,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,8,7,-3261154,1204590,-57362178,ACCUM_G0,8,7,0,,,,0,0,0,0,1,,,,,,0
202,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,8,8,-1153444,-24156814,-5166011,ACCUM_G0,8,8,0,,,,0,0,0,0,1,,,,,,0
203,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,8,9,544568,-22427737,32759678,ACCUM_G0,8,9,0,,,,0,0,0,0,1,,,,,,0
204,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,8,10,6936292,-35684897,-52809202,ACCUM_G0,8,10,0,,,,0,0,0,0,1,,,,,,0
205,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,8,11,5692208,15569248,42938052,ACCUM_G0,8,11,0,,,,0,0,0,0,1,,,,,,0
206,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,8,12,-24187406,8193047,-87582924,ACCUM_G0,8,12,0,,,,0,0,0,0,1,,,,,,0
207,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,1681,0,2,11,0,,,,,IDLE,0,0,0,1,1,1,0,0,8,13,27307498,11149408,27359807,ACCUM_G0,8,13,0,,,,0,0,0,0,1,,,,,,0
208,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,11,0,1681,0,2,11,0,,,,,IDLE,0,0,0,0,1,1,0,0,8,14,-599946,-4429626,-14047824,ACCUM_G0,8,14,0,,,,0,0,0,0,1,,,,,,0
209,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,12,1,0,0,0,9,IDLE,0,0,0,0,0,1,0,0,8,15,5893882,-16087791,31071796,ACCUM_G0,8,15,0,,,,0,0,0,0,1,,,,,,0
210,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1681,0,2,12,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,9,0,0,,,,0,0,0,0,1,,,,,,0
211,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,12,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,9,0,0,,,,0,0,0,0,1,,,,,,0
212,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,12,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,9,0,0,,,,0,0,0,0,1,,,,,,0
213,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,2,12,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,9,0,0,,,,0,0,0,0,1,,,,,,0
