cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,weight_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
6749,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,88,1,0,0,0,ACCUM_G0,88,1,0,,,,0,0,442,1,0,,,,,,0
6750,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,88,2,0,0,0,ACCUM_G0,88,2,0,,,,0,0,442,1,1,0,93,6,742,0,0
6751,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,88,3,0,0,0,ACCUM_G0,88,3,0,,,,0,0,441,1,0,,,,,,0
6752,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,88,4,0,0,0,ACCUM_G0,88,4,0,,,,0,0,441,1,1,0,93,7,842,0,0
6753,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,88,5,0,0,0,ACCUM_G0,88,5,0,,,,0,0,440,1,0,,,,,,0
6754,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,88,6,0,0,0,ACCUM_G0,88,6,0,,,,0,0,440,1,0,,,,,,0
6755,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,88,7,0,0,0,ACCUM_G0,88,7,0,,,,0,0,440,1,0,,,,,,0
6756,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,88,8,0,0,0,ACCUM_G0,88,8,0,,,,0,0,440,1,0,,,,,,0
6757,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,88,9,0,0,0,ACCUM_G0,88,9,0,,,,0,0,440,1,0,,,,,,0
6758,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,88,10,0,0,0,ACCUM_G0,88,10,0,,,,0,0,440,1,1,0,93,8,942,0,0
6759,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,88,11,0,0,0,ACCUM_G0,88,11,0,,,,0,0,439,1,0,,,,,,0
6760,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,88,12,0,0,0,ACCUM_G0,88,12,0,,,,0,0,439,1,1,0,93,9,1042,0,0
6761,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,10,3,0,,,,,IDLE,0,0,0,1,1,1,1,0,88,13,0,0,0,ACCUM_G0,88,13,0,,,,0,0,438,1,1,0,93,10,1142,0,0
6762,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,10,3,0,0,0,10,3,0,,,,,IDLE,0,0,0,0,1,1,1,0,88,14,0,0,0,ACCUM_G0,88,14,0,,,,0,0,437,1,0,,,,,,0
6763,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,1,1,0,8,1,IDLE,0,0,0,0,0,1,1,0,88,15,0,0,0,ACCUM_G0,88,15,0,,,,0,0,437,1,0,,,,,,0
6764,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,89,0,0,,,,0,0,437,1,0,,,,,,0
6765,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,89,0,0,,,,0,0,437,1,1,0,93,11,1242,0,0
6766,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,89,0,0,,,,0,0,436,1,0,,,,,,0
6767,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,89,0,0,,,,0,0,436,1,0,,,,,,0
6768,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,89,0,0,0,0,ACCUM_G0,89,0,0,,,,0,0,436,1,0,,,,,,0
6769,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,89,1,0,0,0,ACCUM_G0,89,1,0,,,,0,0,436,1,1,0,93,12,1342,0,0
6770,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,89,2,0,0,0,ACCUM_G0,89,2,0,,,,0,0,435,1,0,,,,,,0
6771,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,89,3,0,0,0,ACCUM_G0,89,3,0,,,,0,0,435,1,1,0,93,13,1442,0,0
6772,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,89,4,0,0,0,ACCUM_G0,89,4,0,,,,0,0,434,1,0,,,,,,0
6773,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,89,5,0,0,0,ACCUM_G0,89,5,0,,,,0,0,434,1,0,,,,,,0
6774,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,89,6,0,0,0,ACCUM_G0,89,6,0,,,,0,0,434,1,0,,,,,,0
6775,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,89,7,0,0,0,ACCUM_G0,89,7,0,,,,0,0,434,1,0,,,,,,0
6776,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,89,8,0,0,0,ACCUM_G0,89,8,0,,,,0,0,434,1,1,0,93,14,1542,0,0
6777,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,89,9,0,0,0,ACCUM_G0,89,9,0,,,,0,0,433,1,1,0,93,15,1642,0,0
6778,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,89,10,0,0,0,ACCUM_G0,89,10,0,,,,0,0,432,1,1,0,94,0,141,0,0
6779,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,89,11,0,0,0,ACCUM_G0,89,11,0,,,,0,0,431,1,0,,,,,,0
6780,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,89,12,0,0,0,ACCUM_G0,89,12,0,,,,0,0,431,1,1,0,94,1,241,0,0
6781,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,10,4,0,,,,,IDLE,0,0,0,1,1,1,1,0,89,13,0,0,0,ACCUM_G0,89,13,0,,,,0,0,430,1,0,,,,,,0
6782,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,10,4,0,0,0,10,4,0,,,,,IDLE,0,0,0,0,1,1,1,0,89,14,0,0,0,ACCUM_G0,89,14,0,,,,0,0,430,1,0,,,,,,0
6783,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,1,1,0,8,2,IDLE,0,0,0,0,0,1,1,0,89,15,0,0,0,ACCUM_G0,89,15,0,,,,0,0,430,1,1,0,94,2,341,0,0
6784,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,90,0,0,,,,0,0,429,1,0,,,,,,0
6785,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,90,0,0,,,,0,0,429,1,0,,,,,,0
6786,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,90,0,0,,,,0,0,429,1,0,,,,,,0
6787,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,90,0,0,,,,0,0,429,1,1,0,94,3,441,0,0
6788,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,90,0,0,0,0,ACCUM_G0,90,0,0,,,,0,0,428,1,0,,,,,,0
6789,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,90,1,0,0,0,ACCUM_G0,90,1,0,,,,0,0,428,1,1,0,94,4,541,0,0
6790,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,90,2,0,0,0,ACCUM_G0,90,2,0,,,,0,0,427,1,0,,,,,,0
6791,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,90,3,0,0,0,ACCUM_G0,90,3,0,,,,0,0,427,1,0,,,,,,0
6792,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,90,4,0,0,0,ACCUM_G0,90,4,0,,,,0,0,427,1,0,,,,,,0
6793,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,90,5,0,0,0,ACCUM_G0,90,5,0,,,,0,0,427,1,0,,,,,,0
6794,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,90,6,0,0,0,ACCUM_G0,90,6,0,,,,0,0,427,1,0,,,,,,0
6795,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,90,7,0,0,0,ACCUM_G0,90,7,0,,,,0,0,427,1,0,,,,,,0
6796,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,90,8,0,0,0,ACCUM_G0,90,8,0,,,,0,0,427,1,1,0,94,5,641,0,0
6797,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,90,9,0,0,0,ACCUM_G0,90,9,0,,,,0,0,426,1,0,,,,,,0
6798,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,90,10,0,0,0,ACCUM_G0,90,10,0,,,,0,0,426,1,0,,,,,,0
6799,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,90,11,0,0,0,ACCUM_G0,90,11,0,,,,0,0,426,1,0,,,,,,0
6800,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,90,12,0,0,0,ACCUM_G0,90,12,0,,,,0,0,426,1,0,,,,,,0
6801,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,10,5,0,,,,,IDLE,0,0,0,1,1,1,1,0,90,13,0,0,0,ACCUM_G0,90,13,0,,,,0,0,426,1,0,,,,,,0
6802,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,10,5,0,0,0,10,5,0,,,,,IDLE,0,0,0,0,1,1,1,0,90,14,0,0,0,ACCUM_G0,90,14,0,,,,0,0,426,1,1,0,94,6,741,0,0
6803,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,1,1,0,8,3,IDLE,0,0,0,0,0,1,1,0,90,15,0,0,0,ACCUM_G0,90,15,0,,,,0,0,425,1,0,,,,,,0
6804,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,91,0,0,,,,0,0,425,1,1,0,94,7,841,0,0
6805,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,91,0,0,,,,0,0,424,1,0,,,,,,0
6806,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,91,0,0,,,,0,0,424,1,0,,,,,,0
6807,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,91,0,0,,,,0,0,424,1,0,,,,,,0
6808,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,91,0,0,0,0,ACCUM_G0,91,0,0,,,,0,0,424,1,0,,,,,,0
6809,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,91,1,0,0,0,ACCUM_G0,91,1,0,,,,0,0,424,1,0,,,,,,0
6810,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,91,2,0,0,0,ACCUM_G0,91,2,0,,,,0,0,424,1,1,0,94,8,941,0,0
6811,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,91,3,0,0,0,ACCUM_G0,91,3,0,,,,0,0,423,1,0,,,,,,0
6812,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,91,4,0,0,0,ACCUM_G0,91,4,0,,,,0,0,423,1,0,,,,,,0
6813,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,91,5,0,0,0,ACCUM_G0,91,5,0,,,,0,0,423,1,0,,,,,,0
6814,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,91,6,0,0,0,ACCUM_G0,91,6,0,,,,0,0,423,1,0,,,,,,0
6815,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,91,7,0,0,0,ACCUM_G0,91,7,0,,,,0,0,423,1,1,0,94,9,1041,0,0
6816,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,91,8,0,0,0,ACCUM_G0,91,8,0,,,,0,0,422,1,0,,,,,,0
6817,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,91,9,0,0,0,ACCUM_G0,91,9,0,,,,0,0,422,1,1,0,94,10,1141,0,0
6818,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,91,10,0,0,0,ACCUM_G0,91,10,0,,,,0,0,421,1,0,,,,,,0
6819,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,91,11,0,0,0,ACCUM_G0,91,11,0,,,,0,0,421,1,0,,,,,,0
6820,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,91,12,0,0,0,ACCUM_G0,91,12,0,,,,0,0,421,1,1,0,94,11,1241,0,0
6821,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,10,6,0,,,,,IDLE,0,0,0,1,1,1,1,0,91,13,0,0,0,ACCUM_G0,91,13,0,,,,0,0,420,1,0,,,,,,0
6822,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,10,6,0,0,0,10,6,0,,,,,IDLE,0,0,0,0,1,1,1,0,91,14,0,0,0,ACCUM_G0,91,14,0,,,,0,0,420,1,1,0,94,12,1341,0,0
6823,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,1,1,0,8,4,IDLE,0,0,0,0,0,1,1,0,91,15,0,0,0,ACCUM_G0,91,15,0,,,,0,0,419,1,1,0,94,13,1441,0,0
6824,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,92,0,0,,,,0,0,418,1,0,,,,,,0
6825,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,92,0,0,,,,0,0,418,1,1,0,94,14,1541,0,0
6826,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,92,0,0,,,,0,0,417,1,0,,,,,,0
6827,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,92,0,0,,,,0,0,417,1,0,,,,,,0
6828,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,92,0,0,0,0,ACCUM_G0,92,0,0,,,,0,0,417,1,0,,,,,,0
6829,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,92,1,0,0,0,ACCUM_G0,92,1,0,,,,0,0,417,1,0,,,,,,0
6830,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,92,2,0,0,0,ACCUM_G0,92,2,0,,,,0,0,417,1,0,,,,,,0
6831,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,92,3,0,0,0,ACCUM_G0,92,3,0,,,,0,0,417,1,0,,,,,,0
6832,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,92,4,0,0,0,ACCUM_G0,92,4,0,,,,0,0,417,1,0,,,,,,0
6833,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,92,5,0,0,0,ACCUM_G0,92,5,0,,,,0,0,417,1,0,,,,,,0
6834,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,92,6,0,0,0,ACCUM_G0,92,6,0,,,,0,0,417,1,0,,,,,,0
6835,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,92,7,0,0,0,ACCUM_G0,92,7,0,,,,0,0,417,1,0,,,,,,0
6836,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,92,8,0,0,0,ACCUM_G0,92,8,0,,,,0,0,417,1,0,,,,,,0
6837,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,92,9,0,0,0,ACCUM_G0,92,9,0,,,,0,0,417,1,0,,,,,,0
6838,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,92,10,0,0,0,ACCUM_G0,92,10,0,,,,0,0,417,1,0,,,,,,0
6839,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,92,11,0,0,0,ACCUM_G0,92,11,0,,,,0,0,417,1,0,,,,,,0
6840,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,92,12,0,0,0,ACCUM_G0,92,12,0,,,,0,0,417,1,0,,,,,,0
6841,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,10,7,0,,,,,IDLE,0,0,0,1,1,1,1,0,92,13,0,0,0,ACCUM_G0,92,13,0,,,,0,0,417,1,0,,,,,,0
6842,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,10,7,0,0,0,10,7,0,,,,,IDLE,0,0,0,0,1,1,1,0,92,14,0,0,0,ACCUM_G0,92,14,0,,,,0,0,417,1,0,,,,,,0
6843,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,1,1,0,8,5,IDLE,0,0,0,0,0,1,1,0,92,15,0,0,0,ACCUM_G0,92,15,0,,,,0,0,417,1,1,0,94,15,1641,0,0
6844,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,93,0,0,,,,0,0,416,1,1,0,95,0,140,0,0
6845,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,93,0,0,,,,0,0,415,1,0,,,,,,0
6846,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,93,0,0,,,,0,0,415,1,1,0,95,1,240,0,0
6847,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,93,0,0,,,,0,0,414,1,0,,,,,,0
6848,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,93,0,0,0,0,ACCUM_G0,93,0,0,,,,0,0,414,1,1,0,95,2,340,0,0
6849,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,93,1,0,0,0,ACCUM_G0,93,1,0,,,,0,0,413,1,1,0,95,3,440,0,0
6850,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,93,2,0,0,0,ACCUM_G0,93,2,0,,,,0,0,412,1,0,,,,,,0
6851,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,93,3,0,0,0,ACCUM_G0,93,3,0,,,,0,0,412,1,1,0,95,4,540,0,0
6852,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,93,4,0,0,0,ACCUM_G0,93,4,0,,,,0,0,411,1,1,0,95,5,640,0,0
6853,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,93,5,0,0,0,ACCUM_G0,93,5,0,,,,0,0,410,1,0,,,,,,0
6854,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,93,6,0,0,0,ACCUM_G0,93,6,0,,,,0,0,410,1,1,0,95,6,740,0,0
6855,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,93,7,0,0,0,ACCUM_G0,93,7,0,,,,0,0,409,1,0,,,,,,0
6856,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,93,8,0,0,0,ACCUM_G0,93,8,0,,,,0,0,409,1,1,0,95,7,840,0,0
6857,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,93,9,0,0,0,ACCUM_G0,93,9,0,,,,0,0,408,1,0,,,,,,0
6858,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,10,8,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,93,10,0,0,0,ACCUM_G0,93,10,0,,,,0,0,408,1,0,,,,,,0
